artist,genre,video_id,video_title,text,likes
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,🎉🎉🎉 qui est là en 2026🎉🎉🎉,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Where you at? Holla))),0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,I love these two Nelly and Kelly. 2026 hit,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Aaaaaaaaa❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,is patti in the MV?,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,i wonder if he knows he has tape on his face,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Anyone thinking we’re going old? 2000s uff what Times that casette tape player I still have 290eft  ❤️,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Brazil in 2026❤,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Nelly ❤❤,2
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Linda,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Eu,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,2..03,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,33.,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"Anyone here in June 2026?
Just spent my Sunday listening to old music...felt nostalgic 🥹❤️",0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Brazil 🇧🇷🔥2026,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,Keelllllyyuuuu😂😂😂😂😂respect.,0
Nas,Boom bap / Lyric,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,"June 2026, who else's there?",1
